iteration,problem instance,problem seed,algorithm seed,starting fitness,ensemble number,fitness,number of runs,heuristics
33,0,1033,1033,0.08967527910685802,2,0.04544836601306801,40,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
34,0,1034,1034,0.10128477170757422,2,0.06333980582524013,18,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
35,0,1035,1035,0.10153496964898379,2,0.05327436314362821,25,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
36,0,1036,1036,0.10045246766956939,2,0.058241903217082225,29,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
37,0,1037,1037,0.10101916072842476,2,0.08397719158006933,9,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
38,0,1038,1038,0.09815894179894114,2,0.057731711273314334,34,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
39,0,1039,1039,0.08995151515151523,2,0.058322789943224373,29,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
40,0,1040,1040,0.08920361509835262,2,0.05864309272776158,24,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
41,0,1041,1041,0.09386836382922359,2,0.08839659755449292,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
42,0,1042,1042,0.09807767195767125,2,0.06669615281140473,25,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
43,0,1043,1043,0.0972374603174605,2,0.07953076923076907,15,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
44,0,1044,1044,0.09759555555555521,2,0.062119525350591176,24,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
45,0,1045,1045,0.09967337028239798,2,0.04453420479302561,46,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
46,0,1046,1046,0.1009397730271836,2,0.057669424168691474,27,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
47,0,1047,1047,0.0976770370370379,2,0.05332162601625656,27,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
48,0,1048,1048,0.09342052505966614,2,0.0486561260526992,41,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
49,0,1049,1049,0.09351514187218213,2,0.08008269230769238,4,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
0,1,1000,1000,0.09996490134994807,2,0.05430151878496803,24,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
1,1,1001,1001,0.09311090245174758,2,0.058167570441251315,25,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
2,1,1002,1002,0.095959406713505,2,0.04415678714859084,44,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
3,1,1003,1003,0.09277871674491356,2,0.05359722888355756,39,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
4,1,1004,1004,0.09242378716744903,2,0.05400373034905037,38,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
5,1,1005,1005,0.0890235816993471,2,0.04986303418803106,39,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
6,1,1006,1006,0.09735352589123136,2,0.07971946414499609,12,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
7,1,1007,1007,0.096452563101743,2,0.07500410742495855,11,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
8,1,1008,1008,0.10031692627206557,2,0.05408814281907515,25,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
9,1,1009,1009,0.09254355764214972,2,0.05828644338117728,29,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
10,1,1010,1010,0.09273051643192542,2,0.06252007425086004,20,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
11,1,1011,1011,0.09693801717408235,2,0.0531783639754827,28,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
12,1,1012,1012,0.09192571726656196,2,0.057455821371608096,25,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
13,1,1013,1013,0.09322524778299435,2,0.06689883597883417,21,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
14,1,1014,1014,0.09665781941191731,2,0.06198652877220723,23,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
15,1,1015,1015,0.09249347939488739,2,0.06206311323256153,11,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
16,1,1016,1016,0.09621275045537336,2,0.06690433862433653,10,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
17,1,1017,1017,0.09235054773082918,2,0.07498304370721287,12,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
18,1,1018,1018,0.09970238836967837,2,0.05752195640616398,25,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
19,1,1019,1019,0.09280438184663542,2,0.053130828670393315,23,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
20,1,1020,1020,0.09221324986958856,2,0.04860384615384317,59,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
21,1,1021,1021,0.0843863731656177,2,0.0576282828282797,22,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
22,1,1022,1022,0.0972998178506379,2,0.06679322751322514,20,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
23,1,1023,1023,0.09246927490871226,2,0.06265415009281172,17,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
24,1,1024,1024,0.0932809598330736,2,0.06258690002651668,14,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
25,1,1025,1025,0.09250453834115857,2,0.057562147793723706,20,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
26,1,1026,1026,0.09260219092331823,2,0.07506245392311683,11,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
27,1,1027,1027,0.10143966770508916,2,0.05758362573099052,40,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
28,1,1028,1028,0.09256922274387103,2,0.057577884104196064,27,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
29,1,1029,1029,0.08449454926624689,2,0.06625164021163876,13,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
30,1,1030,1030,0.0925529473135096,2,0.06295730575443925,20,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
31,1,1031,1031,0.0961550871714808,2,0.040460547504023614,59,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
32,1,1032,1032,0.0925930099113198,2,0.04508551539490957,32,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
33,1,1033,1033,0.09248847157016182,2,0.05384066080468575,35,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
34,1,1034,1034,0.09982679127725791,2,0.06210766374966559,19,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
35,1,1035,1035,0.09681103304709893,2,0.053236983746332456,33,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
36,1,1036,1036,0.09652105126203525,2,0.05358230748734061,27,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
37,1,1037,1037,0.09263328116849301,2,0.05752684742158143,31,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
38,1,1038,1038,0.08415597484276505,2,0.06628190476190265,14,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
39,1,1039,1039,0.09336338028169067,2,0.05415678124166934,24,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
40,1,1040,1040,0.10450142450142408,2,0.06673164021163902,20,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
41,1,1041,1041,0.08847142483660131,2,0.04932670940170658,41,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
42,1,1042,1042,0.09624709862086944,2,0.06642624338624192,18,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
43,1,1043,1043,0.09284047991653588,2,0.06689777777777584,11,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
44,1,1044,1044,0.09650085870413772,2,0.03596793112725094,57,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
45,1,1045,1045,0.10411686091686145,2,0.06644126984126786,17,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
46,1,1046,1046,0.10086209761163023,2,0.04926410256409719,45,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
47,1,1047,1047,0.09267104851330266,2,0.05805933014353837,33,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
48,1,1048,1048,0.1008795430944962,2,0.053994990674124055,31,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
49,1,1049,1049,0.09250954616588458,2,0.04511935742971496,36,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
0,2,1000,1000,0.11365796923076843,2,0.056708031746031784,4,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
1,2,1001,1001,0.08843871874999987,2,0.03254403225806479,10,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
2,2,1002,1002,0.17761897058823517,2,0.0325181612903227,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
3,2,1003,1003,0.11231292307692342,2,0.08135343750000013,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
4,2,1004,1004,0.11176975384615362,2,0.05960263492063511,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
5,2,1005,1005,0.15742808955223886,2,0.08476600000000012,7,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
6,2,1006,1006,0.11297704615384607,2,0.05301888888888917,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
7,2,1007,1007,0.11202252307692318,2,0.05615834920634921,9,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
8,2,1008,1008,0.11442264615384623,2,0.05770028571428598,7,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
9,2,1009,1009,0.08994574999999994,2,0.05792285714285694,4,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
10,2,1010,1010,0.13401942424242386,2,0.053643111111110864,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
11,2,1011,1011,0.1138898461538459,2,0.056104349206349546,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
12,2,1012,1012,0.13545899999999989,2,0.05806866666666666,4,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
13,2,1013,1013,0.13531884848484832,2,0.08150900000000016,3,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
14,2,1014,1014,0.11138947692307666,2,0.053327015873015915,7,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
15,2,1015,1015,0.11134972307692304,2,0.05290282539682545,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
16,2,1016,1016,0.13725715151515128,2,0.05876488888888909,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
17,2,1017,1017,0.11401092307692262,2,0.05339939682539674,7,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
18,2,1018,1018,0.11377381538461517,2,0.057879650793651205,9,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
19,2,1019,1019,0.15414337313432824,2,0.058275555555555525,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
20,2,1020,1020,0.1363645151515147,2,0.08147790624999995,9,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
21,2,1021,1021,0.08986859374999978,2,0.05697126984126988,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
22,2,1022,1022,0.15956107462686564,2,0.06117695238095222,9,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
23,2,1023,1023,0.19814533333333317,2,0.05719247619047585,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
24,2,1024,1024,0.13674621212121207,2,0.061261142857143125,7,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
25,2,1025,1025,0.11545513846153843,2,0.031792225806452024,9,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
26,2,1026,1026,0.13508706060606068,2,0.06041257142857126,4,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
27,2,1027,1027,0.11080495384615374,2,0.03263232258064508,11,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
28,2,1028,1028,0.11426824615384579,2,0.05311857142857146,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
29,2,1029,1029,0.11467858461538472,2,0.051730476190476216,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
30,2,1030,1030,0.17919191176470572,2,0.05659123809523792,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
31,2,1031,1031,0.11177556923076903,2,0.05771860317460342,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
32,2,1032,1032,0.08768490624999992,2,0.052897238095238275,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
33,2,1033,1033,0.1353638484848484,2,0.05680469841269831,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
34,2,1034,1034,0.1352625454545454,2,0.05312285714285747,11,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
35,2,1035,1035,0.1338597272727271,2,0.053056603174603256,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
36,2,1036,1036,0.11280535384615342,2,0.05528073015873003,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
37,2,1037,1037,0.15798797014925337,2,0.05326314285714284,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
38,2,1038,1038,0.11413692307692325,2,0.08202868749999981,3,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
39,2,1039,1039,0.08985743750000008,2,0.05398196825396828,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
40,2,1040,1040,0.1134861538461539,2,0.05713638095238105,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
41,2,1041,1041,0.15616964179104453,2,0.058016095238095367,4,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
42,2,1042,1042,0.08898818749999982,2,0.030062064516129472,11,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
43,2,1043,1043,0.1361575151515153,2,0.059640984126984486,7,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
44,2,1044,1044,0.08868903125000016,2,0.05786304761904815,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
45,2,1045,1045,0.15610710447761156,2,0.0567391428571431,7,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
46,2,1046,1046,0.15661579104477596,2,0.0599805396825398,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
47,2,1047,1047,0.13558457575757554,2,0.05694314285714275,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
48,2,1048,1048,0.15650271641791014,2,0.056100634920634995,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
49,2,1049,1049,0.13526884848484844,2,0.057931555555555736,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
0,3,1000,1000,0.08847069841269806,2,0.056426387096774167,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
1,3,1001,1001,0.08730368253968246,2,0.0557584838709676,12,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
2,3,1002,1002,0.11266890624999992,2,0.061765290322580824,3,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
3,3,1003,1003,0.08915536507936517,2,0.05801393548387079,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
4,3,1004,1004,0.11641837499999985,2,0.050722387096774235,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
5,3,1005,1005,0.13412858461538446,2,0.051719870967742,11,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
6,3,1006,1006,0.09198606349206373,2,0.053194161290322284,10,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
7,3,1007,1007,0.09112968253968223,2,0.057344774193548775,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
8,3,1008,1008,0.08741273015873019,2,0.053363580645161,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
9,3,1009,1009,0.11420324999999998,2,0.08115111111111106,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
10,3,1010,1010,0.11557346874999974,2,0.057237548387096604,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
11,3,1011,1011,0.09003146031746001,2,0.05577325806451616,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
12,3,1012,1012,0.11486806249999981,2,0.03284845901639333,7,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
13,3,1013,1013,0.1358658769230766,2,0.06241580645161304,4,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
14,3,1014,1014,0.09019422222222229,2,0.06086361290322606,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
15,3,1015,1015,0.11455121874999996,2,0.030067967213114888,20,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
16,3,1016,1016,0.11380396874999998,2,0.05785383870967731,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
17,3,1017,1017,0.1428899999999994,2,0.055136032258064405,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
18,3,1018,1018,0.11334903125000007,2,0.05723964516129021,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
19,3,1019,1019,0.1357448,2,0.0505785161290323,7,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
20,3,1020,1020,0.0907485714285714,2,0.032164655737704884,13,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
21,3,1021,1021,0.09077587301587298,2,0.050996322580645126,9,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
22,3,1022,1022,0.13812199999999974,2,0.05708629032258039,9,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
23,3,1023,1023,0.13539898461538447,2,0.053344129032257936,12,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
24,3,1024,1024,0.11272499999999996,2,0.05866061290322544,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
25,3,1025,1025,0.11600931250000013,2,0.0585637741935483,7,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
26,3,1026,1026,0.13785664615384619,2,0.06173899999999988,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
27,3,1027,1027,0.09187053968253911,2,0.05992835483870973,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
28,3,1028,1028,0.1156957812499998,2,0.06124774193548377,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
29,3,1029,1029,0.11619749999999995,2,0.055257064516129106,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
30,3,1030,1030,0.13636636923076872,2,0.05907270967741918,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
31,3,1031,1031,0.11332978124999993,2,0.05540935483870946,12,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
32,3,1032,1032,0.11122818749999974,2,0.06048841935483873,4,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
33,3,1033,1033,0.11297396874999976,2,0.05352267741935479,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
34,3,1034,1034,0.11203418749999983,2,0.05114277419354851,8,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
35,3,1035,1035,0.13598381538461535,2,0.05701800000000001,10,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
36,3,1036,1036,0.11190609374999994,2,0.08267615873015899,2,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
37,3,1037,1037,0.13893960000000016,2,0.056763999999999815,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
38,3,1038,1038,0.09122250793650799,2,0.05408416129032223,13,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
39,3,1039,1039,0.11273199999999983,2,0.05382799999999999,7,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
40,3,1040,1040,0.11482381249999996,2,0.059996612903226,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
41,3,1041,1041,0.16095278787878786,2,0.03211616393442618,10,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
42,3,1042,1042,0.09187761904761904,2,0.05856067741935467,6,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
43,3,1043,1043,0.0898443809523809,2,0.058803838709677314,5,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
44,3,1044,1044,0.09108469841269828,2,0.05610145161290303,10,"[52, 325, 197, 250, 172, 20, 330, 213, 143, 253, 219, 144, 175, 252, 22]"
